UPC,Item Name,Brand,Domestic Vendors,Vendor Names,Min Price,Avg Price
5425017735977,"CUBA Prestige Legacy 1.17oz Edt Spray (Azzaro Chrome)",N/A,3,"CBS, Perfume Center, Perfume Price",2.4,2.66
5425017736387,"CUBA "ROYAL" EDT 1.17 OZ SPR [M]",N/A,3,"CBS, Classic, Perfume Center",2.4,3.54
5425017737087,"CUTE For Women  3.4OZ Edp Spray (Inspired By Paco Rabanne Lady Million)",N/A,3,"CBS, PWW, Perfume Center",4.5,4.89
5425017736479,"SILENCE For Women 3.4oz Edp Spray (Isnpired By  Armani Si)",N/A,3,"CBS, PWW, Perfume Center",4.75,5.25
5425039220161,"INVINCIBLE For Men 3.3oz Edt Spray (Inspired by Paco Rabanne Invitus)",N/A,3,"CBS, PWW, Perfume Center",4.75,5.25
5425017735113,"EGO Gold 3.3oz Edt Spray (Inspired By Creed Green Irish Tweed)",N/A,3,"CBS, PWW, Perfume Center",4.25,4.83
5425017735151,"Fluo Pink by New Brand for Women - 3.3 oz EDP Spray",N/A,3,"CBS, PWW, Perfume Center",4.5,4.89
5425039220154,"NEW BRAND "STRONG" 3.3 OZ EDT SPR [M]",N/A,3,"CBS, PWW, Perfume Center",4.75,5.25
860009040991,"MUSH MUSH EMIRATE ( M ) EDP SP 3.4 OZ",N/A,3,"CBS, Classic, Paris",7.5,9.30
8011003064083,"Moschino Uomo Eau de Toilette 75ml",N/A,3,"CBS, ET, MTZ",12,12.98
6085010094670,"ARMAF TRES JOUR EDP SP 3.4oz",CHI,3,"CBS, French, MTZ",10.25,11.90
3700066700742,"INSURRECTION II DARK M 3.4 EDT SPRAY ",N/A,3,"CBS, POTW, Perfume Price",13.25,13.60
3700066700056,"INSURRECTION II PURE EXTREME M 3.4 EDP SPRAY ",N/A,3,"CBS, Classic, Perfume Price",12.75,14.75
3616305638373,"DAVIDOFF ESSENTIALS BLUE (M) EDT 110 ml FR",DAVIDOFF,3,"CBS, MTZ, Nandansons",12,16.62
88300196937,"CALVIN KLEIN In 2 U Men EDT (150ml)",N/A,3,"CBS, General, MTZ",15,16.25
6294015102253,"ARMAF LA ROSA - EAU DE PARFUM 3.4 oz Women",Youngblood,3,"CBS, Gift Express, Paris",15.5,15.83
6294015153583,"ARMAF TRES NUIT VALENTINA POUR FEMME EDP SP 3.4oz",JO MILANO,3,"BS, CBS, ET",13,14.17
783320414787,"BVLGARI Man In Black 5.0oz oz Edp Spray",Keratin Complex,3,"Acme, CBS, Classic",84,84.00
3348901708937,"Christian Dior Miss Dior 1.7 Parfum Sp Women",N/A,3,"CBS, PWW, Perfume Price",91,106.67
3348901371858,"C DIOR Sauvage Men EDP TST (100ml)",N/A,3,"CBS, Perfume Price, TJS",88,91.58
3614273863360,"Yves Saint Laurent Black Opium Le Parfum Eau de Parfum 90ml",N/A,3,"CBS, MTZ, Perfume Price",84.5,90.14
3348901627375,"Dior Miss Dior Blooming Bouquet Eau De Toilette 100ml",N/A,3,"CBS, Cosmo, Perfume Price",104.5,105.04
888874000346,"BOND NO 9 NUITS NOHO 3.4 EDP L",N/A,3,"CBS, PWW, Perfume Price",125,152.71
888874001992,"BROOKLYN/BOND NO.9 EDP SPRAY 3.3 OZ (100 ML) (M)",MYRURGIA 1916,3,"CBS, Fragrance Depot, Nandansons",135,137.33
888874006096,"BOND N9 NEW BOND ST WOM EDP 100ML",CARAMELO,3,"CBS, Classic, PWW",133.5,145.88
888874006065,"BN9 Governors Island EDP (100ml)",CARAMELO,3,"CBS, Fragrance Depot, Perfume Distributors",144,152.53
888874006584,"BOND NO. 9 GREENWICH VILLAGE L 3.4 EDP SPRAY",ATELIER COLOGNE,3,"CBS, Fragrance Depot, MTZ",155,157.63
888066000161,"TOM FORD TUSCAN LEATHER 1.7 EDP SPR (W)",N/A,3,"CBS, Classic, Fragrance Depot",151.5,164.75
888874005549,"BN9 Dubai Citrine Wom EDP (100ml)",KATE SPADE,3,"CBS, Classic, Fragrance Depot",180.5,185.31
888066082341,"TOM FORD LOST CHERRY (W) 50ML EDP",N/A,3,"CBS, Fragrance Depot, MTZ",174.5,187.40
3700559606513,"MAISON FRANCIS KURKDJIAN Oud Silk Mood U 2.4oz edp spray",N/A,3,"CBS, Classic, MTZ",195,207.16
3508441001275,"CREED Aventus Cologne Men EDP (100ml)",N/A,3,"CBS, Fragrance Depot, Haz",196.5,205.97
3700578504555,"Parfums De Marly Palatine Eau de Parfum 75ml",N/A,3,"CBS, Fragrance Depot, Perfume Price",145.1,195.90
888066004503,"Tom Ford Tobacco Vanille edp",N/A,3,"CBS, Classic, Perfume Price",245.5,268.43
888066098878,"TOM FORD LOST CHERRY (U) EDP 100ML",Burberry,3,"CBS, Classic, Fragrance Depot",271,286.29
3508440251749,"CREED Absolu Aventus Men EDP (75ml",N/A,3,"CBS, Classic, Fragrance Depot",274,278.71
3508440001337,"CREED CENTAURUS EDP 3.4 U (127857)",N/A,3,"CBS, Classic, Fragrance Depot",242,266.17
3700559605417,"MAISON FRANCIS BACCARAT ROUGE 540 6.8 EDP U",N/A,3,"CBS, Nandansons, Perfume Plus",522,555.22
8011003825752,"VERSACE POUR HOMME DYLAN BLUE  5ML MINIATURE",N/A,3,"Classic, Cosmo, Gift Express",4,5.05
5425017736363,"CUBA ROYAL 3.4 EDT SPR (M)",N/A,3,"Classic, Elegance, Network",4.75,4.97
810876035323,"Disney Princess Cinderella Castle Eau De Toilette 100ml",N/A,3,"BS, Classic, Paris",5,6.29
663350092875,"AIR VAL DAISY DUCK W 3.4 OZ EDT",N/A,3,"Classic, General, United",5.5,6.64
663350086546,"DISNEY FROZEN ANNA ( Kids ) EDT SP 3.4 OZ - 8654",SHISEIDO,3,"Classic, General, Paris",6.5,7.90
663350086539,"DISNEY FROZEN ELSA Kids EDT SP 3.4 OZ - 8653",SHISEIDO,3,"BS, Classic, Perfume Price",5.5,6.69
663350092790,"DISNEY TOY STORY ( Kids ) EDT SP 3.4 OZ - 9279",N/A,3,"BS, Classic, Perfume Price",5.5,7.11
6225709773235,"LATTAFA RAGHBA ( Unisex ) EDP SP 3.4, Deo 1.7 OZ",N/A,3,"Classic, ET, Paris",7.9,9.46
850038675134,"BCBG MAXAZRIA BON GENRE EDP SP 3.4oz",N/A,3,"BS, Classic, General",11.7,13.88
752084307833,"TERRITOIRE [M] METAL 3.4 Oz EDP SPR [NEW]",N/A,3,"Classic, Perfume Price, United",7.5,8.61
746480087703,"NICOLE MILLER EDP SP 3.4oz",XERJOFF,3,"BS, Classic, ET",6.5,8.14
752084303637,"TERRITOIRE [M] POUR HOMME 3.4 Oz EDP SPR [BLUE]",N/A,3,"Classic, Perfume Price, United",7.5,8.44
752084309516,"TERRITOIRE LUCKY 3.4 EDT SPR (M)",N/A,3,"Classic, Perfume Price, United",8,9.00
752084307130,"TERRITOIRE [M] GOLD "79" 3.4 Oz EDP SPR",N/A,3,"Classic, Perfume Price, United",7.5,8.69
608940576243,"VINCE VIRTU  - EAU DE TOILETTE SPRAY 3.3 oz / 100 ml Men Tester Batch Code 18176YI",N/A,3,"Classic, French, QFG",8,10.50
752084308878,"HEAVEN SCENT COLLECTION OIL "CURVE" M 12ML ROLLON ** SOLD AS CASE PACK ONLY** ..",N/A,3,"Classic, POTW, Perfume Price",0.99,4.89
3551440497051,"DEEP SENSE BLUE 3.4 EDP SP M",N/A,3,"Classic, Perfume Plus, Perfume Price",8.25,11.50
6291106060546,"PURE MUSK - Lattafa  - EAU DE PARFUM SPRAY 3.4 oz",N/A,3,"Classic, French, Gift Express",8.4,10.30
6298463854641,"Paris Corner Qissa Eau De Parfum 100 ml (unisex)",N/A,3,"Classic, MTZ, PWW",12.5,14.40
6298463856423,"PARIS CORNER QISSA DELICIOUS 3.4 EDP L  (128498)",N/A,3,"Classic, Gift Express, MTZ",12.5,14.90
6294015101591,"ARMAF [M] SHADES BLUE 3.4 Oz EDT SPR",Youngblood,3,"Classic, Gift Express, PWW",11.5,13.38
3700134405876,"UNPREDICTABLE GIRL (W) EDP SP 3.4oz",N/A,3,"BS, Classic, Paris",12,13.08
6291419205986,"PARIS CORNER KHAIR FUSION 3.4 EDP U  (128502)",N/A,3,"Classic, MTZ, United",12.5,14.14
6291419205566,"PARIS CORNER PISTACHIO KHAIR  3.4 EAU DE PARFUM SPRAY",N/A,3,"Classic, MTZ, United",12.5,14.21
3386460126649,"COACH NEW YORK OPEN ROAD - EAU DE TOILETTE SPRAY 1.4 oz",N/A,3,"Classic, MTZ, Paris",11,14.72
810101505164,"HUMMER BLACK 4.2 EDT SPR (M)",N/A,3,"ABDiversified, Classic, United",12,13.50
3700134411501,"UNPREDICTABLE CRYSTAL (W) EDP 3.4oz sp",N/A,3,"BS, Classic, Paris",12.5,13.58
8411061982105,"Antonio Banderas Blue Seduction For Women Eau De Toilette 80ml",N/A,3,"Classic, Haz, Perfume Price",11.5,13.16
85805261115,"UNTOLD BY ELIZABETH ARDEN EDP SP 3.3oz",N/A,3,"BS, Classic, Nandansons",14,14.91
6290360591537,"LATTAFA LIAM GREY 3.4 EDP SPR (M)",N/A,3,"Classic, MTZ, Nandansons",13.75,14.48
7640111500902,"LALIQUE ENCRE NOIRE SPORT M EDT 100ML",N/A,3,"BS, Classic, NYB",14,15.67
6294015108941,"ARMAF MAGNIFICIENT (M) EDP SP 3.4oz",N/A,3,"BS, Classic, Montroyal",18,18.81
3386460126632,"COACH OPEN ROAD EDT 60ML",N/A,3,"Classic, Cosmo, MTZ",14,16.70
3386460137553,"JIMMY CHOO Rose Passion Wom EDP (60ml)",N/A,3,"Classic, Cosmo, Perfume Price",18.5,22.47
3386460130677,"KATE SPADE NY SPARKLE 2.0 EDP L INTENSE  (122028)",N/A,3,"Classic, ET, MTZ",16.5,18.71
6294015151596,"ARMAF CLUB DE NUIT (M) EDT SP 3.6oz",N/A,3,"BS, Classic, United",16,17.61
85715320315,"GUESS Guess Seductive EDT for Men | 3.4 oz / 100 ml",GUESS,3,"Classic, Network, Paris",14,16.11
608940582350,"KENNETH COLE BLUSH W EDP/S 3.4",N/A,3,"BS, Classic, QFG",12.5,16.89
3614273521796,"PRADA CANDY 10 ML EDP MINI (W)",N/A,3,"Classic, Gift Express, Nandansons",15,17.63
6292864825484,"PARIS CORNER EMIR CELESTIAL 3.4 EXTRAIT DE PARFUM SPRAY",N/A,3,"Classic, MTZ, Nandansons",15,17.63
3386460071741,"Jimmy Choo Illicit Eau de Parfum 40ml",N/A,3,"Acme, Classic, MTZ",17,19.16
3386460129848,"Jimmy Choo Man Aqua Eau de Toilette 30ml",N/A,3,"Classic, MTZ, Perfume Price",19.5,20.10
719346297257,"ED HARDY(W)(H/B)(LI FREE)2PC SET(3.4oz edp sp, 6.8oz Body Lotion)                                    ",N/A,3,"BS, Classic, Perfume Center Sets",17,18.63
812256022527,"ARIANA GRANDE MOONLIGHT L 3.4 EDP SPRAY TESTER ....",N/A,3,"Classic, French, Paris",18.5,19.90
85715329288,"GUESS NIGHT 3PC 3.4 EDT SPR, 6.7 S/G, 6.0 BODY SPRAY (M)",N/A,3,"ABDiversified, Classic, Paris",20,20.40
3614227748569,"BURBERRY WEEKEND 3.3 EDT SPR TESTER (MEN)",N/A,3,"Classic, NYB, Network",16.3,17.98
3595471092014,"MERCEDES BENZ THE MOVE 3.4 EDT SPR TESTER (M)",N/A,3,"Classic, MTZ, Montroyal",16.6,19.43
6294022301106,"ANFAR PISTACHIO KUNAFA DUBAI CHOCOLATE 2.7 EDP SPR (M)",N/A,3,"Classic, Perfume Plus, Perfume Price",19,20.25
6294879841183,"PARIS CORNER KHAIR FELICITY 3.4 EAU DE PARFUM SPRAY",PARIS CORNER,3,"Classic, MTZ, Nandansons",20.5,20.93
812256028499,"ARIANA GRANDE GOD IS A WOMAN 1.0 OZ EDP",N/A,3,"Classic, ET, Paris",18,20.32
85715950086,"DKNY BE DELICIOUS FRESH BLOSSOM 3.4OZ EDP WOMEN",N/A,3,"Classic, Nandansons, United",18,19.66
85805260620,"5TH AVENUE 2 PCS SET FOR WOMEN: 4.2 EAU DE PARFUM SPRAY + 3.3 BODY LOTION",N/A,3,"BS, Classic, General",16.5,19.50
6291100137565,"Al Haramain L'aventure Femme Eau De Parfum 100ml",N/A,3,"Classic, MTZ, Montroyal",19.45,22.47
8011003845118,"MOSCHINO TOY BOY 1.0 EDP SPR (M)",N/A,3,"Classic, Cosmo, Paris",18.5,22.43
844061014404,"PERRY ELLIS 1OZ M 3PC TRIO SET",N/A,3,"Classic, Perfume Center Sets, Perfume Price",18,20.70
855560005848,"USHER(W) EDP SP 3.4+3.4B/L+3.4S/G",N/A,3,"BS, Classic, Paris",18,20.44
88300691401,"Eternity Women 3.4 Tester",N/A,3,"Classic, Haz, Nandansons",20,21.14
7501095620348,"CARLO CORINTO ROUGE EDT SP 3.4oz",N/A,3,"Classic, General, Paris",22,23.38
812256024323,"ARIANA GRANDE THANK YOU NEXT Tester ( W ) EDP SP 3.4 OZ",N/A,3,"Classic, Gift Express, Network",21,21.92
608940566886,"KENNETH COLE MANKIND HERO M EDT/S 3.4",N/A,3,"Classic, Paris, QFG",17.5,21.86
85805255176,"Elizabeth Arden Red Door 3.3 EDT Sp + 1.0 EDT Sp Women Travel Set",N/A,3,"Classic, PWW, Perfume Center Sets",23.75,24.67
6291106812282,"L' AVENTURE ROSE by HARMAIN 3.4 EDP SPR (W)",N/A,3,"Classic, Montroyal, PWW",24.25,24.97
3614226905024,"BURBERRY TOUCH (W) EDP 100ML TESTER",N/A,3,"Classic, Haz, Perfume Price",19.75,22.57
6290171075158,"AFNAN KIAANA CRUSH WOMEN  3.4 OZ EDP SP",N/A,3,"Classic, MTZ, POTW",21,23.68
719346248136,"ED HARDY TIGER INK - EDP 1.0 OZ  U",N/A,3,"Cosmo, PWW, Perfume Center",3.3,3.94
8436581945874,"REEBOK MOVE YOUR SPIRIT WOMEN 100ML EDT SPRAY",N/A,3,"Cosmo, PWW, QFG",2,4.06
719346634953,"CURVE WAVE/LIZ CLAIBORNE FRAGRANCE MIST SPRAY 8.0 OZ (240 ML) (W)",N/A,3,"Cosmo, Perfume Price, United",4,4.13
85805556419,"Elizabeth Arden Blue Grass Cream Deodorant 40ml",N/A,3,"Cosmo, PWW, Perfume Price",4.75,5.37
3412242610089,"Adidas Ice Dive Eau de Toilette 100ml",N/A,3,"Cosmo, Network, Perfume Center",4.1,4.45
719346164191,"JUICY COUTURE - EDP .33 OZ ROLLER BALL L",N/A,3,"Cosmo, PWW, Perfume Center",4.75,5.45
608940557648,"KENNETH COLE BLACK M BODY SPRAY 6.0",N/A,3,"Cosmo, PWW, QFG",4.5,5.02
663350095593,"MARVEL DEADPOOL 3.4 EAU DE TOILETTE SPRAY.",MARVEL,3,"BS, Cosmo, Perfume Price",5.5,5.74
4011700748945,"4711 Eau De Cologne 100ml",N/A,3,"BS, Cosmo, Sanya",6.9,6.97
85805574031,"WHITE TEA MANDARIN BLOSSOM EDT SP 1.7oz",N/A,3,"Cosmo, PWW, Perfume Center",7.05,8.73
3414202001579,"COOLWATER MEN/DAVIDOFF DEODORANT STICK 2.4 OZ (70 ML) (M)
EXTREMELY MILD",Sisley,3,"Cosmo, Gift Express, Haz",6.4,7.30
3614229660388,"Hugo Boss Alive Body Lotion 200ml",Burberry,3,"Cosmo, French, NYB",8,10.58
85805574062,"ELIZABETH ARDEN WHITE TEA MANDARIN BLOSSOM (W) 400ML BODY CREAM",N/A,3,"Cosmo, PWW, Perfume Center",9.55,10.72
719346631082,"CURVE BLACK - Liz Claiborne-COLOGNE SPRAY 4.2 oz Tester",N/A,3,"Cosmo, NYB, Network",9,9.65
98691029172,"Curve Crush by Liz Claiborne for Women - 1.7 oz EDT Spray",N/A,3,"Cosmo, NYB, Nandansons",10,10.78
6291108733219,"LATTAFA OUDAIN 3.4 EDP U",N/A,3,"Cosmo, French, PWW",11,12.07
719346192149,"Juicy Couture I Am Juicy Couture Eau de Parfum 30ml",N/A,3,"BS, Cosmo, Nandansons",11.5,13.55
3614229656138,"Calvin Klein CK Everyone Eau de Toilette 50 ml",N/A,3,"Cosmo, MTZ, Perfume Price",11,13.02
85805261085,"ELIZABETH ARDEN ALWAYS RED FEMME EDT SP 3.4oz",N/A,3,"BS, Cosmo, Nandansons",14,14.86
3386460132770,"MONT BLANC SIGNATURE ABSOLUE(W)EDP SP 1.7oz(LI FREE)                                                 ",N/A,3,"Cosmo, MTZ, PWW",15.55,23.22
3386460025522,"Jimmy Choo Eau de Toilette 40ml",BIODERMA,3,"Cosmo, MTZ, NYB",16.5,17.49
3614272631885,"Diesel Spirit Of The Brave EDT 2.5 oz Spray M",N/A,3,"ABDiversified, Cosmo, QFG",17.75,20.55
737052041490,"BOSS FEMME Tester ( W ) EDP SP 2.5 OZ ( no cap ) - Special",N/A,3,"Cosmo, French, Paris",16.5,20.58
3386460066297,"Jimmy Choo Blossom Eau de Parfum 40ml",N/A,3,"Cosmo, ET, Heritage",16.5,18.21
3614223164462,"CK ALL 6.7 oz ",N/A,3,"BS, Cosmo, Paris",17.5,19.29
737052041285,"Hugo Boss Femme Eau de Parfum 50ml",N/A,3,"Cosmo, Haz, Heritage",18.5,20.27
3386460048149,"JIMMY CHOO FLASH(W)(T)EDP SP 3.4oz(NO CAP,BOX)                                                       ",N/A,3,"Cosmo, NYB, Perfume Price",17.5,20.50
8011003845408,"VERSACE EROS FLAME 8.4 SHOWER GEL FOR MEN",N/A,3,"Cosmo, NYB, Nandansons",16.5,17.65
8011003845507,"TOY 2/MOSCHINO EDP SPRAY NO CAP TESTER 3.4 OZ (100 ML) (W)",N/A,3,"Cosmo, Gift Express, Perfume Price",20.25,25.79
3607347392637,"Joop! Jump Eau de Toilette 200ml",LANCOME,3,"Cosmo, Haz, MTZ",19.3,22.04
608940584750,"VINCE CAMUTO RIVIERA (M) EDT 100ML",N/A,3,"BS, Cosmo, QFG",12.5,16.39
3386460132800,"MONT BLANC Signature Absolue Wom EDP TST (90ml)",Dolce & Gabbana,3,"Cosmo, Montroyal, Perfume Price",22.26,24.65
3386460135825,"Montblanc Explorer Platinum Eau De Parfum 60ml",N/A,3,"Classic, Cosmo, Gift Express",23.1,26.31
8011003851904,"MOSCHINO Toy Boy For  men 3.4oz Edp Spray Tst",N/A,3,"CBS, Cosmo, POTW",24.5,25.47
737052802800,"HB MA VIE POUR FEMME EDP SP 2.5oz",N/A,3,"Cosmo, PWW, Perfume Plus",25,27.41
3605971670978,"Ralph Lauren Polo Red Rush Eau De Toilette 75ml",N/A,3,"Classic, Cosmo, Nandansons",24,26.07
8011003839094,"VERSACE DYLAN BLUE POUR FEMME 1.0 ( W ) Parfum SP 1.0 OZ",N/A,3,"Classic, Cosmo, Paris",26.1,28.75
3346470114739,"GUERLAIN LA PETITE ROBE NOIRE EDT 50ML ",N/A,3,"Cosmo, Haz, MTZ",23,28.81
3386460123518,"COACH Dreams  Sunset Wom EDP (60ml)",N/A,3,"Classic, Cosmo, Perfume Price",27.4,27.96
3349668576104,"XS - Paco Rabanne - EAU  DE TOILETTE SPRAY 3.3 oz Men Tester",N/A,3,"Cosmo, Haz, Montroyal",20,21.88
8011003808823,"VERSACE [W] BRIGHT CRYSTAL 3.0 Oz EDT SPR *** NO CAP TESTER",N/A,3,"Cosmo, ET, Yossi",28,28.00
783381025342,"MARILYN MIGLIN PHEROMONE ( W ) EDP SP 3.4 OZ",N/A,3,"BS, Cosmo, Nandansons",27.5,29.40
887167095878,"Est�e Lauder Cinnabar Eau De Parfum 50ml",N/A,3,"Classic, Cosmo, Nandansons",28,30.30
887167095915,"Est�e Lauder Spellbound Eau de Parfum 50ml",N/A,3,"Classic, Cosmo, MTZ",26.75,31.89
3346133500084,"HERMES H24 Men EDT TST (100ml)",N/A,3,"Classic, Cosmo, Montroyal",33.5,35.58
3349668576180,"TESTER X'S BLACK 3.4 EDT M NEW",N/A,3,"Cosmo, Montroyal, Perfume Price",25,29.41
3439600040920,"T MUGLER Angel Standing Star Wom EDT(50ml)",N/A,3,"Cosmo, Gift Express, Montroyal",32.9,35.65
3616305040480,"Hugo Boss The Scent Edt Spray 100ml",N/A,3,"Cosmo, Perfume Price, United",32.1,35.83
3423473053859,"Narciso Rodriguez Ambree Eau de Parfum 50ml",N/A,3,"Cosmo, French, Perfume Price",35,41.55
8411061010389,"212 HEROES FOREVER YOUNG - Carolina Herrera - EAU DE PARFUM  SPRAY 2.7 oz / 80 ml Women Tester",N/A,3,"CBS, Cosmo, Montroyal",37,40.87
783320419485,"Bvlgari Man Rain Essence 2 oz EDP spray",N/A,3,"Cosmo, MTZ, Perfume Center",38,42.16
3614223111565,"CHLOE "NOMADE" 1.7 OZ EDP SPR [W]",N/A,3,"Cosmo, MTZ, Prestige Fragrances",37.6,47.57
3616303429973,"ROSE NATURELLE/CHLOE EDP SPRAY REFILLABLE TESTER 3.3 OZ (100 ML) (W)",N/A,3,"Cosmo, French, Montroyal",37.6,42.82
3346130010272,"Hermes Eau Des Mer. 100ml EDT TST",N/A,3,"Cosmo, Perfume Center, TJS",45,47.94
3614228842815,"CHLOE EDP NATURELLE(L) 3.4 EDP",Burberry,3,"Cosmo, Nandansons, Prestige Fragrances",40,42.46
3346133600050,"HERMES Un Jardin Sur La Lagune Wom EDT (100ml)",DIOR,3,"Cosmo, PWW, Perfume Center",50,57.04
3346130010364,"HERMES Twilly Wom EDP (85ml)",GUERLAIN,3,"Cosmo, Perfume Center, Perfume Price",51,57.06
3760265193585,"MANCERA "SAHARIAN WIND" 4.0 OZ EDP SPR [U]",N/A,3,"Cosmo, Fragrance Depot, MTZ",49.8,58.61
3346130421344,"HERMES BARENIA 2.0OZ EDP WOMEN",N/A,3,"Classic, Cosmo, MTZ",48.5,60.36
3760265193639,"MANCERA Vetiver Sensuel Usx EDP (120ml)",N/A,3,"Classic, Cosmo, MTZ",59.5,62.25
3346470116665,"SHALIMAR SOUFFLE DE PARFUM W EDP 90ML",N/A,3,"Cosmo, MTZ, Perfume Price",62,63.46
8411061853207,"CH 212 NYC 6.7 ( M )  EDT SP 6.7 OZ",N/A,3,"Cosmo, Montroyal, Perfume Price",67.5,75.40
3349668627547,"PACO INVICTUS PARFUM 6.8oz SP (M)",Puig,3,"Cosmo, MTZ, Perfume Plus",87.5,92.10
3348901627382,"DIOR [W] MISS DIOR BLOOMING BOUQUET 5.0 Oz EDT SPR",YVES SAINT LAURENT,3,"Classic, Cosmo, Perfume Price",126,130.44
7340032855302,"BYREDO "MIXED EMOTIONS" U 3.4 EDP SPRAY",N/A,3,"Cosmo, Fragrance Depot, MTZ",122,140.00
875990001036,"BLACK IS BLACK VENOM (M) EDT SP 3.4oz",N/A,3,"BS, ET, Perfume Price",4.5,5.11
3274870302367,"GIVENCHY HOMME 3.4 EDT M  (101798)",N/A,3,"French, MTZ, Perfume Plus",28.65,30.90
737052515045,"HUGO GREEN 6.7 EDT M",N/A,3,"French, Gift Express, Perfume Plus",33,36.16
6290171002215,"Afnan Highness V Black Eau de Parfum 100ml",N/A,3,"Fragrance Depot, French, POTW",37,42.43
6294015165012,"ARMAF [M] PRIVATE KEY TO MY LIFE 3.4 Oz EXTRAIT DE PARFUM SPR [BLUE]",N/A,3,"Classic, ET, French",30,34.79
3760265190324,"Mancera Paris Aoud Violet Eau de Parfum 120ml",N/A,3,"Fragrance Depot, French, TJS",44.5,51.18
3274870352362,"VERY IRRESISTIBLE 2.5 EDT L  (103779)",Givenchy,3,"Fragrance Depot, French, MTZ",43.75,51.50
3423222110765,"NARCISO RODRIGUEZ 3PC WOMEN GIFT SET - 3.4OZ EDP + 0.33OZ EDP + 1.7OZ BODY LOTION",N/A,3,"French, Haz, Perfume Price",47.5,56.75
3760265190409,"BLACK LINE - Mancera - EAU DE PARFUM SPRAY 4.0 oz / 120 ml",N/A,3,"Fragrance Depot, French, TJS",48,52.71
3760265191369,"Mancera Gold Prestigium 4.0 EDP Sp Unisex",N/A,3,"Fragrance Depot, French, Perfume Price",56.6,62.67
6297001158319,"LUXURY COLLECTION [U] ORIENTICA ROYAL BLEU 4 PCS SET 2.7 Oz EDP SPR+0.25 Oz EDP MINI+ATOMIZER+POUCH [BLUE BOX SET]",N/A,3,"ET, French, Perfume Price",46.3,57.81
8033488153267,"XERJOFF CASAMORATI 1888  - EAU DE PARFUM SPRAY 3.4 oz",N/A,3,"French, MTZ, Perfume Price",97,111.23
8033488150112,"XERJOFF - CASAMORATI 1888 DOLCE AMALFI 3.4 EDP SP.",N/A,3,"French, MTZ, Perfume Price",99.5,113.36
85715321909,"Guess (M) 1981 Indigo 6 oz body spray",N/A,3,"Haz, PWW, Perfume Center",4,5.11
8411061080771,"AB HER SECRET DESIRE 2.7 EDT L  (113200)",N/A,3,"Haz, MTZ, United",10,10.68
8411061081341,"ANTONIO BANDERAS KING OF SEDUCTION ABSOLUTE MEN 3.4 OZ EDT SP",N/A,3,"Haz, MTZ, United",11,11.55
8411061080764,"AB GOLDEN SECRET 3.4 EDT M  (100132)",N/A,3,"Haz, MTZ, United",11.75,12.19
8054609784030,"PINK SUGAR 2PC WOMEN GIFT SET - 3.4OZ EDT + 3.4OZ SHOWER GEL",N/A,3,"Haz, Perfume Center Sets, QFG",12.5,12.56
737052238081,"BOSS Orange Women 1.7 oz ",N/A,3,"BS, Haz, NYB",14.4,17.27
3616303467388,"Davidoff Cool Water Oceanic Edition For Woman Eau de Toilette 100ml",N/A,3,"BS, Haz, NYB",14.5,15.57
3616303467371,"Davidoff Cool Water Oceanic Edition Eau De Toilette 125ml",N/A,3,"BS, Gift Express, Haz",16,16.56
3616304940828,"MARC JACOBS DOT 1.7OZ EDP WOMEN",N/A,3,"Haz, MTZ, PWW",18,19.75
3614273962391,"CHROME LEGEND 3.4 EDT SPRAY  NEW SIZE ",N/A,3,"Haz, QFG, United",15.5,17.02
8431754006079,"HALLOWEEN MAN X(M)(T)EDT SP 4.2oz(CAP,BOX)                                                           ",N/A,3,"ET, Haz, MTZ",19.5,20.20
3605972843852,"RALPH LAUREN POLO (M) TESTER W/CAP COLOGNE INTENSE 125 ml FR",RALPH LAUREN,3,"Classic, Haz, Montroyal",23,26.76
3616304197437,"ZINO DAVIDOFF Cool Water For Men 3pc Set with a  4.2 oz EDT Spray, 2.5 oz  After Shave Balm and 2.5 oz  Shower Gel *",N/A,3,"CBS, Haz, Sanya",24,26.50
8056860210754,"Ferragamo Uomo Signature Eau De Parfum 100 ml (man)",N/A,3,"Haz, MTZ, Perfume Price",28.5,31.00
3386460072564,"JIMMY CHOO Blue Men EDT TST (100ml)",N/A,3,"Haz, MTZ, Perfume Price",22.5,25.90
3551440592039,"Delroba Rose Musk For Woman Eau de Parfum 100ml",N/A,3,"Haz, Nandansons, Paris",29,30.46
8005610255712,"Tester Hugo Boss Bottled Tonic 3.3 EDT Sp Men",N/A,3,"Haz, Montroyal, Paris",25,26.80
3614274304350,"ARMAF AMOR AMOR EAU DE PARFUM 100ML VAPORIZADOR",N/A,3,"Haz, MTZ, QFG",22,31.64
7640233340097,"Elie Saab Le Parfum Royal Eau de Parfum 90ml",SMN,3,"Classic, Haz, Perfume Center",35.75,37.25
8057971187461,"DOLCE & GABBANNA Light Blue  For Men 2 pc Set with a 2.5 oz Edt and 1.7oz Refreshing Body Cream",N/A,3,"CBS, Haz, POTW",35.5,36.75
3349668555499,"PACO RABANNE PURE XS TESTER 2.7 EAU DE PARFUM SPRAY FOR WOMEN",N/A,3,"Haz, MTZ, Nandansons",41,41.75
3614227728622,"TIFFANY & LOVE (W) 50ML EDP SPRAY..New - (LFP)",Biotherm,3,"Classic, Haz, Paris",43,45.00
