UPC,Item Name,Brand,Vendors,Vendor List,Min Price,Avg Price
3423474867158,"Issey Miyake L�Eau d�Issey Sport Eau De Toilette for Men | 3.3 oz / 100 ml - Spray",Issey Miyake,17,"Aairie; Source; United; Heritage; NYB; MTZ; Distributor; Perfume Center; Cosmo; Perfume Distributors; Montroyal; Fragrance Depot; PWW; Nandansons; BS; Perfume Price; POTW",17.25,19.29
3351500011476,"AZZARO Pour Homme EDT (100ml)",N/A,17,"Source; Luxury; Heritage; Aairie; Cosmo; NYB; MTZ; Perfume Center; Montroyal; Nandansons; Perfume Price; BS; Sanya; Classic; ET; Paris; United",18.75,20.03
3360370600192,"Paloma Picasso EDP for Women | 3.4 oz / 100 ml",Paloma Picasso,17,"Network; TJS; ABDiversified; Source; Heritage; Premier; Aairie; NYB; MTZ; Perfume Center; Cosmo; Montroyal; Nandansons; ET; Classic; POTW; Paris",20.5,25.43
3360372012818,"Ralph Lauren Polo Eau De Toilette for Men | 2 oz / 59 ml - Spray",RALPH LAUREN,17,"Network; TJS; Source; NYB; Heritage; Distributor; Cosmo; Perfume Distributors; Euro; Perfume Price; Nandansons; Gift Express; Classic; Perfume Plus; Fragsense; Perfumora; POTW",21,25.04
8011003806140,"VERSACE Yellow Diamond Wom EDT TST (90ml)",N/A,17,"OniEssence; Perfume Price; Nandansons; Premier; Sanya; TJS; MTZ; Distributor; Perfume Center; Cosmo; Perfume Distributors; Classic; Gift Express; POTW; Heritage; Fragsense; Perfumora",23.9,26.29
8011003809257,"TT- Versace Eros M 3.4 edt spr w/box and cap",N/A,17,"Network; Perfume Price; TJS; Mod; NYB; Heritage; Sanya; Cosmo; Haz; Montroyal; Nandansons; Perfume Center; MTZ; Premier; Classic; Gift Express; POTW",25.5,27.78
3351500011469,"Loris Azzaro Azzaro EDT for Men | 6.8 oz / 200 ml",Loris Azzaro,17,"Perfume Price; United; Source; Nandansons; Luxury; Mod; NYB; Heritage; Sanya; Montroyal; Perfume Center; MTZ; ET; Premier; Classic; Aairie; Paris",25.75,27.57
8011003845354,"Gianni Versace Versace Eros Flame Eau De Parfum for Men | 3.4 oz / 100 ml - Spray",Gianni Versace,17,"United; NYB; Heritage; Perfume Price; TJS; Nandansons; Fragrance Depot; Cosmo; Perfume Center; Gift Express; Perfume Plus; Sanya; POTW; Fap; Perfumora; Classic; Paris",28,44.42
737052972305,"THE SCENT 3.4 EDT M",N/A,17,"United; Source; NYB; Heritage; Sanya; Perfume Plus; Mod; Cosmo; Haz; Montroyal; Nandansons; PWW; ET; Premier; General; Classic; Paris",31.5,35.31
3614229823776,"Hugo Boss Hugo EDT for Men | 6.7 oz / 200 ml",Hugo Boss,17,"Perfume Price; United; ABDiversified; Source; Heritage; Sanya; TJS; Cosmo; Perfume Center; Haz; Montroyal; Nandansons; MTZ; POTW; General; Classic; Paris",32,35.50
6291100130498,"Al Haramain Amber Oud Gold Edition Eau De Parfum 120ml",N/A,17,"Perfume Price; United; Luxury; Heritage; TJS; Aairie; Nandansons; Fragrance Depot; Perfume Plus; Perfume Center; Montroyal; PWW; MTZ; Premier; Classic; Paris; POTW",33,36.52
31655513034,"Marc Jacobs Daisy EDT for Women | 3.4 oz / 100 ml",N/A,17,"Network; OniEssence; NYB; Perfume Price; TJS; Perfume Plus; Perfume Center; Nandansons; PWW; Euro; Gift Express; ECScott; Premier; Classic; United; Paris; MTZ",35,47.58
8057971180493,"Dolce & Gabbana The One EDP for Women | 2.5 oz / 75 ml",Dolce & Gabbana,17,"OniEssence; Perfume Price; NYB; Heritage; TJS; Nandansons; Perfume Center; PWW; ET; Premier; Distributor; Fap; General; Classic; Paris; Haz; MTZ",39.75,44.77
3147758155112,"Lancome Poeme Eau De Parfum for Women | 3.4 oz / 100 ml - Spray",Lancome,17,"OniEssence; Perfume Price; United; Fragrance Depot; Perfume Plus; Perfume Center; Fun2; Nandansons; Premier; Aairie; Distributor; Sanya; PWW; General; Perfumora; Classic; Spectrum",44,51.18
3614270659706,"Viktor & Rolf Spicebomb Extreme Eau de Parfum 90ml",N/A,17,"Perfume Price; NYB; TJS; Fragrance Depot; Classic; Perfume Center; Nandansons; PWW; Awesome; Acme; ET; Premier; Perfume Plus; Fap; MTZ; Paris; Gift Express",51,56.29
3274872448780,"GIVENCHY Gentleman Society Men EDP TST (100ml)",N/A,17,"Perfume Price; NYB; Nandansons; Fragrance Depot; Perfume Center; PWW; Awesome; ECScott; Premier; Aairie; Gift Express; Yossi; Sanya; General; MTZ; Mod; Classic",53,60.93
3614273261425,"Valentino Uomo Born In Roma Yellow Dream Eau De Toilette for Men | 3.4 oz / 100 ml - Spray",Valentino,17,"Perfume Price; United; NYB; Montroyal; TJS; Nandansons; Fragrance Depot; Perfume Plus; Classic; Awesome; Gift Express; MTZ; ET; Premier; Distributor; POTW; General",58.5,65.04
8435415012669,"Jean Paul Gaultier Le Male EDT for Men | 4.2 oz / 125 ml - SPR",Jean Paul Gaultier,17,"Network; Perfume Price; United; NYB; Montroyal; Nandansons; Classic; PWW; Gift Express; Premier; Aairie; Perfume Plus; Distributor; General; Fap; Perfume Center; Haz",61,64.89
3614273261401,"Valentino Donna Born In Roma Yellow Dream Eau De Parfum for Women | 3.4 oz / 100 ml - Spray",Valentino,17,"Perfume Price; United; Montroyal; TJS; Beauty Encounter; Nandansons; Fragrance Depot; Perfume Plus; Classic; Perfume Center; Fun2; PWW; Awesome; Gift Express; French; Premier; Haz",65,73.69
3614227693876,"BURBBERY HER(L) 3.4OZ EDP",N/A,17,"Perfume Price; NYB; Heritage; Montroyal; Beauty Encounter; Nandansons; Fragrance Depot; Classic; Perfume Center; PWW; ECScott; Premier; Aairie; Perfume Plus; MTZ; Haz; Network",68,71.62
3614274000597,"Prada Paradoxe Virtual Flower Eau De Parfum for Women | 3 oz / 90 ml (Refillable) - Spray",Prada,17,"MTZ; Montroyal; Perfume Price; TJS; Nandansons; Fragrance Depot; Perfume Plus; Classic; Perfume Center; ET; Premier; Aairie; General; Fap; Mod; Paris; Haz",76.75,85.05
3614272648425,"YSL LIBRE 3.0 EDP W",N/A,17,"Network; Perfume Price; NYB; Montroyal; TJS; Beauty Encounter; Nandansons; Fragrance Depot; Perfume Plus; Perfume Center; PWW; Gift Express; MTZ; Distributor; Fap; Classic; Haz",78,84.60
3348900011687,"Christian Dior Poison EDT for Women | 3.4 oz / 100 ml",Christian Dior,17,"Perfume Price; MTZ; United; NYB; Montroyal; TJS; Nandansons; Fragrance Depot; Perfume Plus; Classic; Perfume Center; PWW; Premier; Aairie; Distributor; General; Paris",79.5,84.71
3614273760164,"Prada Paradoxe   Eau De Parfum for Women | 3 oz / 90 ml (Refillable) - Spray - Refillable",Prada,17,"Perfume Price; NYB; Heritage; Montroyal; TJS; Beauty Encounter; Nandansons; Fragrance Depot; Perfume Plus; Perfume Center; PWW; Awesome; Gift Express; MTZ; Premier; General; Fap",81.5,87.93
3614274024760,"VLTN BIR GREEN DONNA SP100ML",N/A,17,"MTZ; NYB; United; Montroyal; Perfume Price; Beauty Encounter; Nandansons; Fragrance Depot; Perfume Plus; Classic; Perfume Center; PWW; Premier; Distributor; POTW; General; Haz",81.5,90.77
3614229832259,"Coty Aspen Cologne Spray for Men | 4 oz / 120 ml",Coty,16,"Nandansons; Source; Luxury; Premier; PWW; Cosmo; NYB; POTW; Perfume Price; Fun2; Haz; Paris; ET; Perfumora; United; Heritage",4.5,5.97
98691046223,"Liz Claiborne Curve Connect EDT for Women | 3.4 oz / 100 ml",N/A,16,"Nandansons; Source; Mod; Perfume Center; PWW; POTW; Perfume Price; Paris; Montroyal; BS; ET; Elegance; Classic; United; Heritage; Network",9.25,10.27
3607349312459,"Katy Perry Purr EDP for Women | 3.4 oz / 100 ml",Katy Perry,16,"TJS; Nandansons; Source; Mod; Heritage; Perfume Center; Cosmo; NYB; MTZ; PWW; Paris; BS; Classic; French; United; General",10.45,12.88
719346010115,"Elizabeth Taylor Passion EDT for Women | 2.5 oz / 75 ml",Elizabeth Taylor,16,"Nandansons; Source; Mod; Cosmo; Perfume Center; Montroyal; PWW; Paris; BS; Classic; French; ET; United; Network; General; POTW",12.5,13.82
3616302015580,"Ck Free M 3.4 edt spr",N/A,16,"OniEssence; TJS; Source; Luxury; Nandansons; Cosmo; NYB; Haz; PWW; Perfume Center; Perfume Price; BS; Classic; Fragsense; General; POTW",13,15.59
6290360594552,"Lattafa Yara Tous Eau de Parfum 100ml",Victoria's Secret,16,"Source; Nandansons; Mod; Heritage; Premier; MTZ; Montroyal; PWW; Fragrance Depot; Perfume Price; Gift Express; Aairie; United; Fragsense; Network; POTW",14,15.74
3360372055419,"RALPH LAUREN Polo Sport EDT for Men | 2.5 oz / 75 ml - SPR",RALPH LAUREN,16,"TJS; ABDiversified; Source; Heritage; Cosmo; Distributor; Perfume Distributors; PWW; Gift Express; Perfume Price; Classic; French; Fragsense; General; Paris; POTW",15,19.84
6085010044712,"Armaf Club de Nuit Intense M 3.6 edt spr",N/A,16,"Source; Luxury; Premier; Montroyal; PWW; Fragrance Depot; MTZ; Perfume Center; ET; Classic; French; Aairie; Fragsense; Network; Perfume Price; United",17,20.25
3360373007905,"Paloma Picasso Minotaure EDT for Men | 2.5 oz / 75 ml",Yves Saint Laurent,16,"Nandansons; Sanya; Cosmo; MTZ; Perfume Center; Haz; Montroyal; Gift Express; Perfume Price; BS; ET; Classic; Perfumora; Network; General; POTW",17,19.06
3616301623359,"Hugo Boss Boss Orange Man Eau De Toilette for Men | 3.3 oz / 100 ml - Spray - New Packaging",Hugo Boss,16,"TJS; Aairie; United; Heritage; NYB; MTZ; Mod; Cosmo; Montroyal; PWW; Perfume Price; BS; Classic; French; General; Nandansons",17.35,19.79
6294015132120,"Armaf Club de Nuit Milestone W 3.6 edp spr",N/A,16,"TJS; Source; Nandansons; United; Luxury; Aairie; MTZ; Perfume Center; Montroyal; PWW; Perfume Price; ET; French; Fragsense; Network; POTW",20.5,22.72
3614226905758,"Burberry EDT for Men | 3.3 oz / 100 ml",Burberry,16,"Nandansons; United; Heritage; TJS; Mod; Cosmo; Perfume Center; MTZ; Acme; Perfume Price; ET; Classic; PWW; Perfumora; General; POTW",20.6,23.00
3614226905215,"Burberry London EDT for Men | 3.3 oz / 100 ml",Burberry,16,"Network; TJS; Source; PWW; United; Luxury; Heritage; Aairie; MTZ; Haz; Montroyal; Perfume Price; ET; French; General; Paris",23,26.04
6291100131716,"Al Haramain Amber Oud Gold Edition Eau De Parfum 60ml",N/A,16,"Perfume Price; PWW; United; Mod; Heritage; TJS; Aairie; MTZ; Fragrance Depot; Montroyal; Nandansons; Premier; Classic; Fragsense; Paris; POTW",24,26.38
8011003995493,"VERSACE BRIGHT CRYSTAL (L) TESTER EDT 90 ml W/O CAP",Carolina Herrera,16,"OniEssence; TJS; Source; Mod; Heritage; Sanya; Cosmo; Haz; Montroyal; Nandansons; Premier; Classic; Gift Express; POTW; Perfumora; Paris",24.75,27.00
8057971182053,"Dolce & Gabbana D & G L'Imperatrice EDT for Women | 3.3 oz / 100 ml",Dolce & Gabbana,16,"OniEssence; United; Source; PWW; Luxury; Sanya; Aairie; NYB; Fun2; Perfume Center; Nandansons; MTZ; Perfume Price; ET; Classic; Paris",24.75,28.31
3605521515629,"Viktor & Rolf Spicebomb EDT for Men | 1.7 oz / 50 ml",Viktor & Rolf,16,"OniEssence; TJS; NYB; Heritage; Fragrance Depot; Distributor; Cosmo; Perfume Distributors; Haz; Nandansons; MTZ; Gift Express; Acme; Premier; Fragsense; Perfume Price",26.5,29.17
3605520381096,"Giorgio Armani Emporio Armani Diamonds EDT for Men | 2.5 oz / 75 ml",Giorgio Armani,16,"Perfume Price; TJS; Source; PWW; Fragrance Depot; Mod; Cosmo; Haz; Perfume Center; Nandansons; Premier; Distributor; POTW; Fragsense; General; MTZ",26.9,32.55
31655513027,"Marc Jacobs Daisy EDT for Women | 1.7 oz / 50 ml",N/A,16,"Perfume Price; PWW; Mod; Heritage; TJS; NYB; Perfume Plus; Haz; Montroyal; Nandansons; Perfume Center; MTZ; Gift Express; Premier; ET; Fragsense",27,30.05
3386460108119,"Coach Floral Blush Eau De Parfum 90ml",N/A,16,"Source; PWW; Luxury; NYB; Heritage; Sanya; Perfume Plus; Montroyal; Nandansons; Awesome; ET; Gift Express; French; Perfume Price; Classic; Paris",30.5,33.21
8057971180509,"Dolce & Gabbana The One EDT for Men | 3.3 oz / 100 ml",Dolce & Gabbana,16,"Perfume Price; United; NYB; Sanya; TJS; Nandansons; Perfume Center; Haz; PWW; MTZ; Premier; Aairie; Distributor; Perfumora; General; Classic",35.5,38.59
3614273903172,"AZZARO Wanted For Men 3.4 oz Edp** Spray",N/A,16,"Perfume Price; United; Luxury; NYB; Fragrance Depot; Cosmo; Fun2; Nandansons; PWW; MTZ; ET; Premier; Perfume Plus; Perfumora; Classic; Perfume Center",36,41.13
8011003825745,"Gianni Versace Versace Dylan Blue Eau De Toilette for Men | 3.4 oz / 100 ml - Spray",Gianni Versace,16,"Perfume Price; United; Source; NYB; Heritage; TJS; Nandansons; Perfume Plus; Cosmo; Montroyal; Perfume Center; ET; Premier; Gift Express; Sanya; Fap",36.75,39.11
3614229828535,"HUGO BOSS Boss Bottled For  Men 3.4oz Edp** Spray.",N/A,16,"OniEssence; United; Luxury; Sanya; Perfume Plus; Cosmo; Montroyal; PWW; Gift Express; Perfume Price; ECScott; Perfume Center; General; Classic; Paris; MTZ",37,43.07
3346470143203,"GUERLAIN IDYLLE 2.5 EDP W (NEW PACKAGING)",DIOR,16,"Perfume Price; Heritage; Montroyal; TJS; Nandansons; Fragrance Depot; Cosmo; ET; Premier; Aairie; Distributor; PWW; General; Perfume Center; Haz; MTZ",39.5,54.46
8057971180547,"Dolce & Gabbana The One EDP for Men | 3.3 oz / 100 ml",Dolce & Gabbana,16,"Perfume Price; United; Heritage; Sanya; Perfume Center; Nandansons; PWW; Acme; Premier; Aairie; Distributor; Perfumora; NYB; Classic; Paris; MTZ",40,43.73
3423470890129,"Narciso Rodriguez EDP for Women | 3.3 oz / 100 ml",Narciso Rodriguez,16,"OniEssence; Perfume Price; United; Heritage; TJS; Perfume Plus; Cosmo; Nandansons; PWW; Gift Express; Premier; Aairie; Fap; Classic; Perfume Center; Paris",40.25,46.94
3614273662581,"VIKTOR & ROLF GOOD FORTUNE 3.0 EDP W",N/A,16,"Perfume Price; TJS; Nandansons; Fragrance Depot; Mod; Cosmo; PWW; Awesome; Euro; Perfume Plus; Distributor; POTW; Perfumora; Perfume Center; Paris; Haz",40.5,53.54
8057971180394,"Dolce & Gabbana EDT for Women | 3.4 oz / 100 ml - SPR",Dolce & Gabbana,16,"OniEssence; Perfume Price; NYB; Luxury; Nandansons; Mod; Cosmo; PWW; Premier; Aairie; French; POTW; Perfumora; Classic; Perfume Center; Paris",41,45.09
3365440316560,"L'Homme Yves Saint Laurent EDT for Men | 3.3 oz / 100 ml - SPR",Yves Saint Laurent,16,"Perfume Price; Heritage; TJS; Fragrance Depot; Perfume Plus; Classic; Nandansons; PWW; Gift Express; ET; French; Distributor; Perfumora; General; Perfume Center; Network",48,54.08
8011003813858,"Gianni Versace Versace Eros EDT for Men | 6.7 oz / 200 ml",Gianni Versace,16,"Perfume Price; United; Heritage; Sanya; TJS; Perfume Plus; Classic; Perfume Center; Nandansons; PWW; Acme; Premier; POTW; Fap; Perfumora; Paris",49,52.66
8435137759781,"Prada Luna Rossa Carbon Eau De Toilette for Men | 3.3 oz / 100 ml - Spray",Prada,16,"United; Heritage; TJS; Beauty Encounter; Nandansons; Fragrance Depot; Perfume Center; PWW; Euro; Gift Express; ET; Perfume Plus; French; Premier; POTW; General",49.5,57.95
8011003890804,"VERSACE Eros Energy Pour Homme EDP (100ml)",N/A,16,"United; Montroyal; Perfume Price; Perfume Plus; Classic; Perfume Center; Nandansons; Premier; Aairie; Gift Express; Distributor; Fap; MTZ; Mod; Paris; Network",56,60.93
8005610481005,"Gucci Bloom EDP for Women | 3.3 oz / 100 ml",Gucci,16,"Perfume Price; United; Luxury; Heritage; Montroyal; Nandansons; Fragrance Depot; Perfume Plus; Perfume Center; Euro; Gift Express; MTZ; Premier; PWW; Classic; Paris",60,65.48
3346470143166,"GUERLAIN Samsara  Wom EDP (75ml)",DIOR,16,"Perfume Price; Luxury; Montroyal; Beauty Encounter; Nandansons; Classic; Gift Express; MTZ; ET; Premier; Distributor; Yossi; General; PWW; Mod; Paris",62,70.85
35017008657,"Coty Jovan White Musk Cologne for Women | 3.25 oz / 96 ml",N/A,15,"Nandansons; Source; PWW; United; Cosmo; POTW; Perfume Price; Fun2; Haz; Gift Express; BS; Classic; Perfumora; General; Network",4.6,6.00
98691030475,"Liz Claiborne Curve Wave EDT for Women | 3.4 oz / 100 ml",Liz Claiborne,15,"TJS; Aairie; Source; Nandansons; Perfume Center; PWW; POTW; Perfume Price; Montroyal; BS; ET; Classic; United; Heritage; Network",8.95,10.07
8018365250468,"Gianni Versace Versace Woman EDP for Women | 3.4 oz / 100 ml",Gianni Versace,15,"OniEssence; Source; Nandansons; United; Heritage; Sanya; MTZ; Perfume Center; PWW; Gift Express; Perfume Price; BS; Premier; Classic; Perfumora",9.5,21.95
3614221758786,"Nautica Voyage Sport EDT for Men | 3.4 oz / 100 ml",Nautica,15,"TJS; Source; Nandansons; Perfume Center; Cosmo; NYB; MTZ; Haz; PWW; Paris; Gift Express; ET; Classic; French; United",9.5,11.16
98691021701,"Liz Claiborne Bora Bora Cologne for Men | 3.4 oz / 100 ml",Liz Claiborne,15,"TJS; Nandansons; Heritage; Perfume Center; PWW; POTW; Perfume Price; MTZ; Cosmo; Paris; Montroyal; Classic; United; Network; General",9.95,11.20
6291108732489,"Lattafa Ajwad Eau de Parfum 60ml",Pacifica,15,"TJS; Luxury; Nandansons; Perfume Price; Perfume Center; MTZ; Montroyal; PWW; Fragrance Depot; Gift Express; Classic; Perfumora; Aairie; United; Fragsense",10.9,13.33
3607343191005,"Katy Perry Meow! Eau De Parfum for Women | 3.3 oz / 100 ml - Spray",Katy Perry,15,"TJS; Source; Mod; Heritage; Perfume Center; NYB; Cosmo; ET; Classic; French; Paris; United; Network; General; Nandansons",11.75,13.96
5050456110018,"Jennifer Lopez Miami Glow EDT for Women | 3.3 oz / 100 ml - SPR",Jennifer Lopez,15,"ABDiversified; Source; Nandansons; Heritage; Cosmo; Perfume Price; Perfume Center; MTZ; PWW; Montroyal; French; Paris; United; Network; POTW",12.5,14.63
98691026249,"Liz Claiborne Curve Crush Cologne for Men | 4.2 oz / 125 ml",Liz Claiborne,15,"ABDiversified; Source; Heritage; Nandansons; Perfume Center; Cosmo; Montroyal; PWW; Perfume Price; BS; Classic; Gift Express; United; Network; POTW",13.4,14.98
3360373063741,"TESTER AMOR AMOR WOMAN 3.3 EDT SP NO CAP  ",N/A,15,"Aairie; Nandansons; Mod; Sanya; TJS; Cosmo; NYB; Perfume Center; Haz; Montroyal; Perfume Price; Classic; French; Network; POTW",13.75,15.33
85805390600,"Elizabeth Arden 5th Avenue EDP for Women | 4.2 oz / 125 ml",N/A,15,"Source; Nandansons; Mod; Heritage; NYB; MTZ; Cosmo; PWW; Perfume Price; Perfume Center; BS; Paris; United; General; POTW",14.7,16.29
614514331040,"Hawas Ice by Rasasi 3.4oz EDP Spray for MEN",N/A,15,"Aairie; Nandansons; Heritage; Premier; Fragrance Depot; Perfume Center; Awesome; PWW; Perfume Price; Gift Express; French; TJS; United; Fragsense; Classic",15,22.56
6291107458328,"LATTAFA BADE'E AL OUD FOR GLORY (U) EDP 100 ml",N/A,15,"Nandansons; Mod; Heritage; Montroyal; Fragrance Depot; PWW; Gift Express; Perfume Price; ET; Classic; French; Aairie; Fragsense; United; MTZ",15,16.87
688575001778,"Vera Wang Fragrances Vera Wang EDP for Women | 3.4 oz / 100 ml",Vera Wang Fragrances,15,"Nandansons; Heritage; Cosmo; Perfume Center; Montroyal; PWW; Perfume Price; Gift Express; BS; Classic; French; Paris; General; POTW; MTZ",15.25,16.87
6290362340362,"Asad Bourbon by LATTAFA 3.4oz EDP Spray for UNISEX",Lattafa,15,"Mod; Nandansons; Premier; Montroyal; Perfume Price; ET; Classic; Gift Express; French; Aairie; United; Fragsense; PWW; Perfumora; Network",15.5,17.39
6085010094151,"ARMAF CLUB DE NUIT L 3.6 EDP SPRAY",CHI,15,"Source; Luxury; MTZ; Montroyal; Perfume Center; PWW; Perfume Price; Nandansons; BS; ET; Paris; United; Fragsense; Network; POTW",16,17.70
716393029176,"Paul Sebastian Ps Cologne for Men | 8 oz / 240 ml - SPL",Paul Sebastian,15,"Source; Mod; Nandansons; Cosmo; Perfume Center; Montroyal; Fragrance Depot; PWW; Perfume Price; Gift Express; BS; Classic; Paris; Network; NYB",16.25,17.36
3614228834032,"NAUTICA [M] VOYAGE 6.7 Oz EDT SPR [LARGE]",Yves Saint Laurent,15,"Aairie; Source; Nandansons; United; Cosmo; NYB; Haz; PWW; Gift Express; Perfume Price; ET; Classic; General; POTW; MTZ",16.95,19.90
88300073627,"Calvin Klein Truth EDT for Men | 3.4 oz / 100 ml",N/A,15,"Source; Luxury; Mod; NYB; MTZ; Perfume Center; Montroyal; PWW; Perfume Price; Nandansons; French; Paris; General; POTW; Gift Express",17,19.35
844061000551,"Perry Ellis 360 Red EDT for Men | 3.4 oz / 100 ml",Perry Ellis,15,"TJS; Source; United; Mod; Heritage; Perfume Center; Cosmo; Montroyal; PWW; Perfume Price; Nandansons; BS; Classic; ET; Network",17.5,18.78
608940525753,"Heiress Paris Hilton EDP for Women | 3.4 oz / 100 ml",Paris Hilton,15,"TJS; Mod; Heritage; Premier; Sanya; Perfume Center; Cosmo; Montroyal; Perfume Price; BS; Classic; French; Network; General; United",20,21.76
3386460058728,"MONT BLANC EMBLEM - EAU DE TOILETTE SPRAY 3.3 oz  Mens",N/A,15,"OniEssence; Perfume Price; PWW; United; Heritage; Perfume Plus; Perfume Distributors; Montroyal; Perfume Center; Gift Express; Nandansons; Sanya; French; ET; Fragsense",21,24.96
3386460025485,"Jimmy Choo EDP for Women | 2 oz / 60 ml",Jimmy Choo,15,"TJS; NYB; Heritage; Cosmo; Haz; Nandansons; PWW; Euro; Perfume Price; BS; Premier; Classic; Gift Express; Network; POTW",21.5,24.08
8018365500099,"Gianni Versace Versace Man Eau Fraiche EDT for Men | 3.4 oz / 100 ml - SPR - Tester",Gianni Versace,15,"OniEssence; TJS; NYB; Heritage; Premier; Sanya; Cosmo; Montroyal; Nandansons; Gift Express; Perfume Price; Classic; Fragsense; Network; POTW",22,24.18
